"ID","block","color","number","size","environment","special","gap","notes","drought","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","temp.extinctions","latest.extinct","loss","when.extinct","extant1","extant2","extant3","extant4","extant5","extant6","extant7","extant8","extant9","extant_1_after","extant_2_after","extant_3_after","extant_4_after","extant_5_after"
376,2,"green",4,5,"fluctuating",FALSE,FALSE,"",FALSE,8,18,9,11,7,24,24,5,16,6,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
377,2,"green",4,5,"fluctuating",FALSE,TRUE,"",TRUE,5,26,12,6,25,42,40,16,17,23,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
378,2,"green",4,5,"fluctuating",FALSE,TRUE,"",TRUE,6,8,17,25,39,56,37,34,34,9,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
379,2,"green",4,5,"fluctuating",FALSE,TRUE,"",TRUE,9,11,43,15,41,122,22,8,15,14,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
380,2,"green",4,5,"fluctuating",FALSE,TRUE,"",FALSE,4,10,24,21,40,53,16,5,2,0,0,0,0,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
381,2,"green",4,5,"fluctuating",FALSE,FALSE,"",TRUE,4,9,11,7,17,80,64,23,18,10,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
382,2,"green",4,5,"fluctuating",FALSE,FALSE,"",TRUE,3,12,12,21,54,62,87,56,33,14,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
383,2,"green",4,5,"fluctuating",FALSE,FALSE,"",FALSE,7,20,36,20,6,7,7,4,0,NA,0,0,0,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
384,2,"green",4,5,"fluctuating",FALSE,FALSE,"",FALSE,11,35,38,25,51,81,35,20,20,21,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
385,2,"green",4,5,"fluctuating",FALSE,FALSE,"",TRUE,4,11,26,9,24,54,31,10,3,0,0,0,0,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
386,2,"green",4,5,"fluctuating",FALSE,FALSE,"",TRUE,6,8,6,17,13,26,39,13,1,0,0,0,0,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
387,2,"green",4,5,"fluctuating",FALSE,FALSE,"",TRUE,11,7,31,43,11,30,49,48,41,20,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
388,2,"green",4,5,"fluctuating",FALSE,TRUE,"",FALSE,4,18,25,15,25,37,81,22,42,14,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
389,2,"green",4,5,"fluctuating",FALSE,FALSE,"",TRUE,0,9,12,25,58,78,47,18,22,17,1,1,5,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
390,2,"green",4,5,"fluctuating",FALSE,TRUE,"",TRUE,12,28,45,33,54,58,73,54,27,20,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
391,2,"green",4,5,"stable",FALSE,FALSE,"",FALSE,14,62,37,26,46,125,63,44,16,14,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
392,2,"green",4,5,"stable",FALSE,FALSE,"",TRUE,0,7,16,22,47,65,53,45,47,7,1,1,5,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
393,2,"green",4,5,"stable",FALSE,FALSE,"",TRUE,4,18,21,30,32,54,51,25,27,18,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
394,2,"green",4,5,"stable",FALSE,FALSE,"",FALSE,3,26,19,36,33,103,49,26,19,10,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
395,2,"green",4,5,"stable",FALSE,FALSE,"",TRUE,2,8,6,17,38,113,53,34,8,15,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
396,2,"green",4,5,"stable",FALSE,FALSE,"",TRUE,12,19,13,39,25,36,52,11,5,7,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
397,2,"green",4,5,"stable",FALSE,TRUE,"",TRUE,10,8,22,33,54,77,54,31,31,34,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
398,2,"green",4,5,"stable",FALSE,TRUE,"",FALSE,8,21,30,32,30,120,73,38,22,17,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
399,2,"green",4,5,"stable",FALSE,FALSE,"",TRUE,0,20,18,19,14,74,48,31,43,32,1,1,5,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
400,2,"green",4,5,"stable",FALSE,TRUE,"",TRUE,12,41,72,51,35,46,76,39,28,9,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
401,2,"green",4,5,"stable",FALSE,FALSE,"",FALSE,2,6,14,20,31,92,53,59,48,26,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
402,2,"green",4,5,"stable",FALSE,FALSE,"",FALSE,9,5,12,11,24,84,52,46,32,15,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
403,2,"green",4,5,"stable",FALSE,FALSE,"",FALSE,4,19,20,21,55,61,50,28,24,18,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
404,2,"green",4,5,"stable",FALSE,FALSE,"",FALSE,4,12,22,28,58,95,65,25,36,25,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
405,2,"green",4,5,"stable",FALSE,FALSE,"",TRUE,3,10,7,18,21,78,55,33,20,22,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
406,2,"green",4,5,"stable",FALSE,FALSE,"",TRUE,0,5,14,23,28,60,56,32,54,24,1,1,5,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
407,2,"green",4,5,"stable",FALSE,FALSE,"",TRUE,0,15,19,14,21,46,44,37,20,12,1,1,5,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
408,2,"green",4,5,"stable",FALSE,FALSE,"",TRUE,14,33,27,21,28,49,63,23,40,28,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
409,2,"green",4,5,"stable",FALSE,TRUE,"",TRUE,8,10,15,27,39,100,25,22,55,21,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
410,2,"green",4,5,"stable",FALSE,TRUE,"",TRUE,8,15,23,22,15,27,80,45,33,18,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
411,2,"green",4,5,"stable",FALSE,FALSE,"",TRUE,0,0,2,12,29,132,58,33,29,34,2,2,10,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
412,2,"green",4,5,"stable",FALSE,FALSE,"",TRUE,0,9,26,23,19,58,58,30,25,18,1,1,5,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
413,2,"green",4,5,"stable",FALSE,FALSE,"",FALSE,3,19,10,18,26,56,42,19,31,37,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
414,2,"green",4,5,"stable",FALSE,FALSE,"",FALSE,11,51,24,22,43,84,51,24,17,36,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
415,2,"green",4,5,"stable",FALSE,FALSE,"",TRUE,0,3,14,16,14,18,36,16,23,17,1,1,5,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
416,2,"green",4,5,"stable",FALSE,FALSE,"",TRUE,3,40,27,11,22,35,66,20,43,27,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
417,2,"green",4,5,"stable",FALSE,TRUE,"",TRUE,1,0,8,13,22,48,54,21,17,15,1,2,5,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
418,2,"green",4,5,"stable",FALSE,TRUE,"",TRUE,2,7,15,15,15,45,55,18,32,20,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
419,2,"green",4,5,"stable",FALSE,FALSE,"",FALSE,0,7,19,18,14,34,51,17,19,20,1,1,5,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
420,2,"green",4,5,"stable",FALSE,TRUE,"",TRUE,4,8,7,4,13,28,72,18,0,NA,0,0,0,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
421,2,"green",5,4,"fluctuating",FALSE,FALSE,"",TRUE,8,37,14,23,54,117,48,17,20,21,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
422,2,"green",5,4,"fluctuating",FALSE,FALSE,"",FALSE,3,21,17,9,33,76,31,29,39,42,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
423,2,"green",5,4,"fluctuating",FALSE,FALSE,"",TRUE,11,27,30,23,42,51,57,28,33,44,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
424,2,"green",5,4,"fluctuating",FALSE,FALSE,"",TRUE,4,10,6,11,11,36,47,38,43,33,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
425,2,"green",5,4,"fluctuating",FALSE,FALSE,"",FALSE,2,16,13,17,22,38,64,25,28,15,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
426,2,"green",5,4,"fluctuating",FALSE,FALSE,"",FALSE,2,27,8,3,20,58,35,41,31,21,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
427,2,"green",5,4,"fluctuating",FALSE,FALSE,"",TRUE,4,15,28,27,17,61,72,12,0,NA,0,0,0,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
428,2,"green",5,4,"fluctuating",FALSE,FALSE,"",TRUE,3,26,18,25,35,61,62,25,40,23,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
429,2,"green",5,4,"fluctuating",FALSE,FALSE,"",FALSE,5,28,21,30,40,79,58,27,50,39,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
430,2,"green",5,4,"fluctuating",FALSE,FALSE,"",TRUE,5,5,8,4,12,23,45,34,49,22,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
431,2,"green",5,4,"fluctuating",FALSE,FALSE,"",FALSE,2,0,6,7,37,66,55,28,34,41,1,2,8,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
432,2,"green",5,4,"fluctuating",FALSE,FALSE,"",TRUE,8,27,25,27,47,57,61,18,11,13,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
433,2,"green",5,4,"fluctuating",FALSE,FALSE,"",FALSE,10,19,9,11,35,56,54,34,47,34,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
434,2,"green",5,4,"fluctuating",FALSE,FALSE,"",FALSE,3,28,19,24,19,47,54,16,11,13,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
435,2,"green",5,4,"fluctuating",FALSE,FALSE,"",FALSE,3,16,17,12,30,27,53,33,19,20,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
436,2,"green",5,4,"fluctuating",FALSE,FALSE,"",FALSE,0,20,11,30,55,52,80,53,7,6,1,1,4,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
437,2,"green",5,4,"fluctuating",FALSE,FALSE,"",TRUE,2,11,15,24,24,32,43,25,27,27,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
438,2,"green",5,4,"fluctuating",FALSE,FALSE,"",TRUE,0,0,21,12,20,67,70,15,14,17,2,2,8,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
439,2,"green",5,4,"fluctuating",FALSE,FALSE,"",FALSE,8,12,12,14,15,68,38,29,6,13,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
440,2,"green",5,4,"fluctuating",FALSE,FALSE,"",FALSE,3,25,6,8,32,101,41,32,47,10,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
441,2,"green",5,4,"fluctuating",FALSE,FALSE,"",TRUE,0,8,21,21,50,82,15,13,32,24,1,1,4,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
442,2,"green",5,4,"fluctuating",FALSE,FALSE,"",TRUE,0,16,10,20,46,77,40,31,30,24,1,1,4,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
443,2,"green",5,4,"fluctuating",FALSE,FALSE,"",FALSE,3,18,11,11,24,56,26,6,0,NA,0,0,0,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
444,2,"green",5,4,"fluctuating",FALSE,FALSE,"",TRUE,1,1,6,18,49,48,30,16,8,10,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
445,2,"green",5,4,"fluctuating",FALSE,FALSE,"",TRUE,0,11,9,7,17,62,32,7,5,0,1,1,4,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
446,2,"green",5,4,"fluctuating",FALSE,FALSE,"",FALSE,0,4,9,13,47,57,36,20,11,21,1,1,4,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
447,2,"green",5,4,"fluctuating",FALSE,FALSE,"",FALSE,3,9,6,15,42,50,49,37,28,30,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
448,2,"green",5,4,"fluctuating",FALSE,FALSE,"",TRUE,3,37,29,25,51,77,32,15,32,14,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
449,2,"green",5,4,"fluctuating",FALSE,FALSE,"",FALSE,3,3,11,13,33,62,64,35,53,23,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
450,2,"green",5,4,"fluctuating",FALSE,FALSE,"",FALSE,0,7,5,11,19,20,40,35,36,22,1,1,4,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
451,2,"green",5,4,"stable",FALSE,FALSE,"",FALSE,10,33,31,29,27,64,46,15,17,24,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
452,2,"green",5,4,"stable",FALSE,FALSE,"",FALSE,0,10,3,7,14,27,46,17,28,26,1,1,4,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
453,2,"green",5,4,"stable",FALSE,FALSE,"",TRUE,1,10,9,18,27,85,21,17,18,17,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
454,2,"green",5,4,"stable",FALSE,FALSE,"",FALSE,8,21,12,20,40,61,63,28,43,31,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
455,2,"green",5,4,"stable",FALSE,FALSE,"",FALSE,4,19,15,13,20,23,31,17,4,0,0,0,0,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
456,2,"green",5,4,"stable",FALSE,FALSE,"",TRUE,11,9,17,11,17,30,65,27,22,21,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
457,2,"green",5,4,"stable",FALSE,FALSE,"",FALSE,6,18,16,17,20,26,48,26,29,8,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
458,2,"green",5,4,"stable",FALSE,FALSE,"",TRUE,1,2,3,17,15,25,59,28,31,32,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
459,2,"green",5,4,"stable",FALSE,FALSE,"",FALSE,0,0,2,6,22,44,66,26,22,33,2,2,8,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
460,2,"green",5,4,"stable",FALSE,FALSE,"",FALSE,0,9,15,23,15,44,50,32,49,19,1,1,4,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
461,2,"green",5,4,"stable",FALSE,FALSE,"",TRUE,2,22,17,11,16,33,50,17,4,4,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
462,2,"green",5,4,"stable",FALSE,FALSE,"",FALSE,0,17,31,30,34,81,53,25,17,30,1,1,4,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
463,2,"green",5,4,"stable",FALSE,FALSE,"",FALSE,3,25,25,18,17,46,62,28,8,9,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
464,2,"green",5,4,"stable",FALSE,FALSE,"",FALSE,3,20,18,17,28,72,72,26,52,40,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
465,2,"green",5,4,"stable",FALSE,FALSE,"",FALSE,4,18,25,15,51,83,47,42,23,5,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
466,2,"green",5,4,"stable",FALSE,FALSE,"",FALSE,7,32,3,16,43,104,52,24,24,50,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
467,2,"green",5,4,"stable",FALSE,FALSE,"",FALSE,1,7,9,12,7,44,33,11,0,NA,0,0,0,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
468,2,"green",5,4,"stable",FALSE,FALSE,"",TRUE,6,25,18,23,33,60,48,29,32,17,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
469,2,"green",5,4,"stable",FALSE,FALSE,"",FALSE,3,28,13,21,14,29,52,24,35,33,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
470,2,"green",5,4,"stable",FALSE,FALSE,"",TRUE,0,8,5,18,30,59,54,24,19,26,1,1,4,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
471,2,"green",5,4,"stable",FALSE,FALSE,"",TRUE,5,26,37,17,47,121,41,67,33,28,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
472,2,"green",5,4,"stable",FALSE,FALSE,"",TRUE,0,4,10,14,22,49,74,36,28,37,1,1,4,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
473,2,"green",5,4,"stable",FALSE,FALSE,"",TRUE,4,5,7,4,10,34,33,49,29,10,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
474,2,"green",5,4,"stable",FALSE,FALSE,"",TRUE,0,14,28,11,18,51,54,13,12,12,1,1,4,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
475,2,"green",5,4,"stable",FALSE,FALSE,"",FALSE,10,15,18,22,29,83,60,12,23,20,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
476,2,"green",5,4,"stable",FALSE,FALSE,"",TRUE,0,2,12,15,8,20,75,23,23,26,1,1,4,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
477,2,"green",5,4,"stable",FALSE,FALSE,"",TRUE,2,11,17,11,5,21,70,13,7,3,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
478,2,"green",5,4,"stable",FALSE,FALSE,"",FALSE,3,15,18,8,6,13,18,25,30,25,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
479,2,"green",5,4,"stable",FALSE,FALSE,"",TRUE,18,51,56,19,11,44,49,16,20,12,0,0,0,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
