"R0","alpha","kE","kD"
1.18166659499186,0.00911864062685892,26.8888446119831,0.84765621291721
1.18166659499186,0.00911864062685892,26.8888446119831,0.901661184062917
1.20464549431459,0.00911864062685892,26.8888446119831,0.901661184062917
1.20464549431459,0.00911864062685892,26.8888446119831,0.901661184062917
1.20464549431459,0.00911864062685892,26.8888446119831,0.901661184062917
1.20464549431459,0.00872732452762294,26.8888446119831,0.901661184062917
1.20464549431459,0.0085536524357686,23.0442265310909,0.901661184062917
1.23421461217098,0.0085536524357686,23.0442265310909,1.2026459229015
1.23421461217098,0.0085536524357686,23.0442265310909,1.2026459229015
1.23421461217098,0.0085536524357686,22.7766597101228,1.2026459229015
1.23421461217098,0.0085536524357686,23.0373639966749,1.32313431326723
1.23421461217098,0.0085536524357686,23.0373639966749,1.32313431326723
1.23421461217098,0.00886976204412656,23.0373639966749,1.32313431326723
1.14318381024293,0.00886976204412656,23.0373639966749,1.32313431326723
1.15254539104135,0.00917230701905878,23.0373639966749,1.32313431326723
1.15254539104135,0.00945967483444779,23.0373639966749,1.32313431326723
1.15254539104135,0.00945967483444779,23.0373639966749,1.32313431326723
1.15254539104135,0.00945967483444779,23.0373639966749,1.32313431326723
1.15776506922383,0.00945967483444779,23.0373639966749,1.95662677943584
1.15776506922383,0.00945967483444779,23.0373639966749,1.64229299552999
1.18067673988382,0.00945967483444779,23.1634106803209,1.64229299552999
1.18067673988382,0.00945967483444779,23.1634106803209,1.64229299552999
1.18339556383212,0.0091515386580043,23.1634106803209,1.64229299552999
1.18339556383212,0.0091515386580043,23.1634106803209,1.32437522268528
1.18339556383212,0.0091515386580043,23.1634106803209,1.32437522268528
1.15112247709884,0.0091515386580043,23.1634106803209,1.32437522268528
1.15112247709884,0.00914927730363264,18.8433778947251,1.32437522268528
1.15112247709884,0.00914927730363264,18.8433778947251,1.32437522268528
1.15112247709884,0.00914927730363264,18.8433778947251,1.32437522268528
1.15112247709884,0.00933902655804349,18.8433778947251,1.35046598607147
1.15112247709884,0.0092567136372738,18.8433778947251,2.15435499274065
1.13841797689779,0.00921932500446649,18.8433778947251,2.15435499274065
1.13841797689779,0.00855505527419778,18.8433778947251,1.64713466291711
1.14729445994501,0.0087350154752161,18.8433778947251,1.64713466291711
1.14853266402218,0.00950140041513821,18.8433778947251,1.95275063589907
1.14853266402218,0.00974208736287728,18.8433778947251,1.95275063589907
1.15572738385645,0.00974208736287728,18.8433778947251,3.29689494727021
1.15572738385645,0.00974208736287728,18.8433778947251,3.23545889349621
1.13838932438545,0.00974208736287728,18.8433778947251,2.1643102054236
1.14922211413434,0.00974208736287728,18.8433778947251,2.10831590377352
1.14299818449846,0.00974208736287728,18.8433778947251,2.10831590377352
1.14299818449846,0.00974208736287728,18.8433778947251,1.81183721189182
1.14299818449846,0.00974208736287728,18.8433778947251,2.09815365095596
1.15951468297543,0.00974208736287728,18.8433778947251,2.09815365095596
1.15951468297543,0.00885060778352792,18.8433778947251,2.09815365095596
1.15951468297543,0.00885060778352792,18.8433778947251,2.09815365095596
1.15951468297543,0.00885809362946237,18.8433778947251,2.04410836661471
1.15951468297543,0.00885809362946237,18.8433778947251,2.04410836661471
1.15951468297543,0.00875524161105687,18.8433778947251,2.04410836661471
1.09103389038604,0.00942616839174068,18.8433778947251,2.59444535985333
1.1118611350287,0.00942616839174068,18.8433778947251,3.05237708742066
1.1118611350287,0.00886882682006803,18.8433778947251,3.05237708742066
1.1118611350287,0.00886882682006803,19.026031579012,2.86913202000454
1.1118611350287,0.00886882682006803,19.026031579012,2.86913202000454
1.11740595852172,0.00886882682006803,19.026031579012,2.86913202000454
1.11740595852172,0.00886882682006803,19.026031579012,1.64739801230274
1.11740595852172,0.00886882682006803,19.026031579012,1.64739801230274
1.13764230797489,0.00886882682006803,19.026031579012,1.64739801230274
1.13764230797489,0.00886882682006803,19.026031579012,1.64739801230274
1.13764230797489,0.00886882682006803,19.026031579012,1.64739801230274
1.13764230797489,0.00886882682006803,19.026031579012,1.68131449060758
1.13764230797489,0.00886882682006803,17.4198796887378,1.68131449060758
1.13764230797489,0.00904444840645077,17.0145194662719,1.68131449060758
1.13764230797489,0.00904444840645077,17.0145194662719,1.68131449060758
1.13764230797489,0.00904444840645077,16.4821265724757,1.68131449060758
1.13764230797489,0.00904444840645077,16.4821265724757,1.68131449060758
1.13764230797489,0.00966034349106625,16.4821265724757,1.62287680250126
1.17600724161688,0.00966034349106625,16.4821265724757,1.62287680250126
1.13364798322881,0.00966034349106625,16.4821265724757,1.62287680250126
1.12815122940941,0.00966034349106625,16.4821265724757,1.62287680250126
1.12815122940941,0.00947376210404876,16.4821265724757,1.62287680250126
1.111924096563,0.00947376210404876,12.819853903832,1.62287680250126
1.10291638632157,0.00947376210404876,12.819853903832,1.62287680250126
1.10970686224668,0.00947376210404876,12.819853903832,1.62287680250126
1.13686011523551,0.00947376210404876,12.819853903832,1.96971794800401
1.13686011523551,0.00947376210404876,12.819853903832,1.96971794800401
1.13686011523551,0.00899881308579702,7.92571236110084,1.96971794800401
1.13686011523551,0.00899881308579702,18.2014850296578,1.96971794800401
1.13686011523551,0.00899881308579702,9.84678642225472,1.96971794800401
1.19739055734712,0.00899881308579702,12.9205601071556,1.96971794800401
1.19739055734712,0.00899881308579702,12.9205601071556,2.02977481109662
1.19739055734712,0.00899881308579702,12.9205601071556,2.02977481109662
1.19739055734712,0.00899881308579702,12.9205601071556,1.96661402432033
1.19739055734712,0.00899881308579702,12.9205601071556,2.17473271620952
1.19739055734712,0.00899881308579702,12.9205601071556,2.17473271620952
1.19739055734712,0.00915431947944515,12.9205601071556,2.17473271620952
1.19739055734712,0.00915431947944515,12.9205601071556,3.10585164656746
1.15181462109561,0.00904474908094869,12.9205601071556,2.63388365923005
1.15181462109561,0.00914335097120973,14.1672297582398,2.63388365923005
1.15181462109561,0.00914335097120973,14.1672297582398,2.63388365923005
1.189993812472,0.00914335097120973,14.1672297582398,2.46312392287943
1.189993812472,0.00952355263901018,14.4223928213811,2.51154063877231
1.20508626895889,0.00952355263901018,14.4223928213811,4.01629335886919
1.20508626895889,0.00952355263901018,14.4223928213811,2.58890860541658
1.20508626895889,0.00952355263901018,14.4223928213811,2.58890860541658
1.20508626895889,0.00952355263901018,15.4213330375409,2.58890860541658
1.20214266059586,0.00956650517275449,15.4213330375409,2.58890860541658
1.20214266059586,0.00956650517275449,15.4213330375409,2.58890860541658
1.17539122647438,0.00956650517275449,15.4213330375409,2.58890860541658
1.17539122647438,0.00956650517275449,15.4213330375409,4.42222274802914
1.12587265417129,0.00956650517275449,15.4213330375409,4.46523429735396
1.12587265417129,0.00926394245841448,15.4213330375409,4.57629470448069
1.12587265417129,0.00926394245841448,19.4133707784162,5.19924308499496
1.14545619682768,0.00948278412132871,19.4133707784162,5.19924308499496
1.14545619682768,0.00948278412132871,19.4133707784162,4.96002753988186
1.14379535912717,0.00948278412132871,19.4133707784162,5.24219707066564
1.14379535912717,0.00948278412132871,14.3529030591345,3.62451661522481
1.14379535912717,0.00948278412132871,14.3529030591345,3.18501779188932
1.14379535912717,0.00948278412132871,14.3529030591345,3.40798115941018
1.14379535912717,0.00948278412132871,14.3529030591345,3.40798115941018
1.14379535912717,0.00948278412132871,17.348239434701,2.03364135233295
1.17878641869691,0.00948278412132871,17.348239434701,2.03364135233295
1.17878641869691,0.00948278412132871,17.348239434701,2.03364135233295
1.17878641869691,0.00948278412132871,17.348239434701,4.46324236208282
1.13724428841154,0.00890725175756765,20.7398354427523,4.46324236208282
1.13724428841154,0.00890725175756765,20.7398354427523,4.92187147392492
1.13724428841154,0.00928522725229664,20.7398354427523,3.86826172766759
1.21426824780134,0.00928522725229664,18.5109092342955,4.0357790955204
1.21426824780134,0.00928522725229664,14.8884521220289,3.41650739749656
1.21426824780134,0.00881080368179294,14.8884521220289,3.33725105113048
1.20659229228483,0.0084376694586033,14.8884521220289,3.33725105113048
1.20659229228483,0.0084376694586033,14.8884521220289,3.33725105113048
1.20659229228483,0.0084376694586033,14.8884521220289,3.33725105113048
1.20659229228483,0.0084376694586033,14.8884521220289,3.33725105113048
1.20659229228483,0.0084376694586033,12.3252569824757,3.33725105113048
1.20659229228483,0.0084376694586033,12.3252569824757,3.33725105113048
1.20659229228483,0.0084376694586033,12.3252569824757,3.33725105113048
1.20659229228483,0.00902462877411602,12.3252569824757,1.75978613441943
1.20659229228483,0.00902462877411602,12.3252569824757,1.75978613441943
1.20659229228483,0.00902462877411602,12.253566027391,2.35401373306707
1.20659229228483,0.00902462877411602,12.253566027391,2.74414365512992
1.22011376997372,0.00902462877411602,12.253566027391,2.74414365512992
1.22011376997372,0.00902462877411602,12.253566027391,2.74414365512992
1.24538318541201,0.00902462877411602,19.3297171515847,2.74414365512992
1.24538318541201,0.00902462877411602,15.9013462740883,2.74414365512992
1.2153915929797,0.00902462877411602,15.9013462740883,2.24154840556158
1.15381397012106,0.00902462877411602,15.9013462740883,2.24154840556158
1.15381397012106,0.00902462877411602,15.9013462740883,2.24154840556158
1.15381397012106,0.00902462877411602,15.9013462740883,2.24154840556158
1.17885210532418,0.00902462877411602,15.9013462740883,4.46356890007197
1.20678713202362,0.00902462877411602,19.5971234277088,3.80054337787585
1.20678713202362,0.00905606672995149,19.5971234277088,3.80054337787585
1.20678713202362,0.00905606672995149,15.1528087326016,3.96549375004517
1.20678713202362,0.00910880878647916,15.1528087326016,3.96549375004517
1.19776628977176,0.00910880878647916,15.1528087326016,5.48188283110845
1.2380741287101,0.00910880878647916,16.0845053266795,4.86948423480748
1.2380741287101,0.00910880878647916,16.0845053266795,4.80103999855087
1.24154606957466,0.00965897902029306,21.2185624167028,4.80103999855087
1.24154606957466,0.00965897902029306,21.2185624167028,3.78056368676646
1.20739914958607,0.00965897902029306,21.2185624167028,3.78056368676646
1.20739914958607,0.00965897902029306,21.2185624167028,3.78056368676646
1.20392407062202,0.00920015535167259,21.2185624167028,3.3158017899724
1.20392407062202,0.00920015535167259,24.6061712882715,2.02221004817252
1.20392407062202,0.00920015535167259,24.6061712882715,2.02221004817252
1.20392407062202,0.00920015535167259,24.6061712882715,2.02221004817252
1.20392407062202,0.00971223208903523,24.6061712882715,1.89114225293258
1.20392407062202,0.00971223208903523,24.335425474094,1.40340955846158
1.20392407062202,0.00971223208903523,21.7918822622413,1.40340955846158
1.20392407062202,0.00971223208903523,20.5461124178468,1.40340955846158
1.17584272438093,0.00971223208903523,23.326980225916,1.40340955846158
1.17584272438093,0.00971223208903523,23.326980225916,1.40340955846158
1.17584272438093,0.00971223208903523,23.326980225916,1.40340955846158
1.15652853309274,0.00971223208903523,23.326980225916,1.36506141528242
1.15652853309274,0.00971223208903523,22.100851611985,1.36506141528242
1.15652853309274,0.00971223208903523,20.4398625928258,1.36506141528242
1.15652853309274,0.00971223208903523,20.4398625928258,1.36506141528242
1.15652853309274,0.00971223208903523,20.4398625928258,1.36506141528242
1.1639157502336,0.00936171204646263,20.4398625928258,1.36506141528242
1.1639157502336,0.00945425226767847,20.4398625928258,1.36506141528242
1.16581631539982,0.00945425226767847,20.4398625928258,1.36506141528242
1.16581631539982,0.00945425226767847,18.9418233803994,1.36506141528242
1.18404806587974,0.00945425226767847,18.9418233803994,2.26317926071115
1.18404806587974,0.00945425226767847,18.9418233803994,2.26317926071115
1.18404806587974,0.00945425226767847,18.9418233803994,2.26317926071115
1.18404806587974,0.00957196697580714,18.9418233803994,2.78538453769447
1.18404806587974,0.00957196697580714,22.1371454046226,2.78538453769447
1.18404806587974,0.00957196697580714,22.1371454046226,2.78538453769447
1.18537146387981,0.00952323527044007,22.1371454046226,2.78206342560429
1.18537146387981,0.00952323527044007,19.6238478205966,2.78206342560429
1.17566097502532,0.00900872823792479,19.6238478205966,2.78206342560429
1.17566097502532,0.00884036311104561,16.4212108909754,3.85374350157159
1.16186009531651,0.00884036311104561,23.0694730625318,3.85374350157159
1.16186009531651,0.00884036311104561,23.0694730625318,5.86476174881405
1.16186009531651,0.00884036311104561,23.0694730625318,7.58044056960416
1.16186009531651,0.00884036311104561,23.0694730625318,6.90885706110592
1.16186009531651,0.00884036311104561,23.0694730625318,6.90885706110592
1.18847823699184,0.00884036311104561,23.0694730625318,2.11324114823802
1.18847823699184,0.00884036311104561,23.0694730625318,2.37131422460768
1.1251377007288,0.00884036311104561,18.6942725700206,2.37131422460768
1.1251377007288,0.00884036311104561,18.6942725700206,2.49485879399938
1.1251377007288,0.00911121258983089,18.6942725700206,1.65793830622371
1.1251377007288,0.00867460412888797,18.6942725700206,1.30756691765092
1.1251377007288,0.00867460412888797,18.6942725700206,1.30756691765092
1.1251377007288,0.00867460412888797,18.6942725700206,1.30756691765092
1.160620312171,0.00867460412888797,18.6942725700206,1.60391315496692
1.160620312171,0.00867460412888797,18.6942725700206,1.60391315496692
1.160620312171,0.00873716601381185,18.6942725700206,1.60391315496692
1.160620312171,0.00873716601381185,18.6942725700206,1.61696566321265
1.160620312171,0.00873716601381185,18.6942725700206,1.61696566321265
1.160620312171,0.00876721945096092,16.0457985830106,1.61696566321265
1.160620312171,0.00876721945096092,16.0457985830106,1.61696566321265
1.160620312171,0.00897611769118593,16.0457985830106,1.61696566321265
1.160620312171,0.00897611769118593,16.0457985830106,1.61696566321265
1.10897198927153,0.00881126644145136,16.0457985830106,1.3724081304631
1.10897198927153,0.00881126644145136,16.0457985830106,2.67650109834356
1.10897198927153,0.00881126644145136,15.1059650252435,3.57558313093944
1.12339176082219,0.00881126644145136,15.1059650252435,2.81071242875186
1.12339176082219,0.00881126644145136,15.1059650252435,2.19410455031119
1.12339176082219,0.00881126644145136,15.1059650252435,2.19410455031119
